,,JALISCO,COLOTLAN,15.97,17.75,16.88,
,,,SANTA MARIA DE LOS ANGELES,15.97,17.75,16.88,
,,,HUEJUCAR,15.97,17.75,16.88,
76.0,ZAMORA,MICHOACÁN DE OCAMPO,PAJACUARAN,16.16,17.9,17.05,
,,,LOS REYES,16.16,17.9,17.05,
,,,TANHUATO,16.16,17.9,17.05,
,,,TOCUMBO,16.16,17.9,17.05,
,,,ZACAPU,16.16,17.9,17.05,
,,,VENUSTIANO CARRANZA,16.16,17.9,17.05,
,,,VILLAMAR,16.16,17.9,17.05,
,,,YURECUARO,16.16,17.9,17.05,
,,,PUREPERO,16.16,17.9,17.05,
,,,BRISEÑAS,16.16,17.9,17.05,
,,,NUMARAN,16.16,17.9,17.05,
,,,CHAVINDA,16.16,17.9,17.05,
,,,TLAZAZALCA,16.16,17.9,17.05,
,,,TANGAMANDAPIO,16.16,17.9,17.05,
,,,CHILCHOTA,16.16,17.9,17.05,
,,,VISTA HERMOSA,16.16,17.9,17.05,
,,,TANGANCICUARO,16.16,17.9,17.05,
,,,CHURINTZIO,16.16,17.9,17.05,
,,,IXTLAN,16.16,17.9,17.05,
,,,JACONA,16.16,17.9,17.05,
,,,ZAMORA,16.16,17.9,17.05,
,,,ECUANDUREO,16.16,17.9,17.05,
,,JALISCO,JAMAY,16.16,17.9,17.05,
,,,LA BARCA,16.16,17.9,17.05,
77.0,ZONA DE DISTRIBUCIÓN PENÍNSULA DE YUCATÁN,QUINTANA ROO,BENITO JUAREZ,15.75,17.52,16.67,
,,,COZUMEL,15.75,17.52,16.67,
,,,FELIPE CARRILLO PUERTO,15.75,17.52,16.67,
,,,ISLA MUJERES,15.75,17.52,16.67,
,,,SOLIDARIDAD,15.75,17.52,16.67,
,,,OTHON P BLANCO,15.75,17.52,16.67,
,,,LAZARO CARDENAS,15.75,17.52,16.67,
,,CAMPECHE,HOPELCHEN,15.75,17.52,16.67,
,,YUCATÁN,PANABA,15.75,17.52,16.67,
,,,SAN FELIPE,15.75,17.52,16.67,
,,,SUCILA,15.75,17.52,16.67,
,,,TIZIMIN,15.75,17.52,16.67,
78.0,ZONA DE DISTRIBUCIÓN NORESTE,NUEVO LEÓN,AGUALEGUAS,16.31,18.06,17.23,
,,,LOS ALDAMAS,16.31,18.06,17.23,
,,,ANAHUAC,16.31,18.06,17.23,
,,,ARAMBERRI,16.31,18.06,17.23,
,,,BUSTAMANTE,16.31,18.06,17.23,
,,,CARMEN,16.31,18.06,17.23,
,,,GENERAL BRAVO,16.31,18.06,17.23,
,,,GENERAL TERAN,16.31,18.06,17.23,
,,,LOS HERRERAS,16.31,18.06,17.23,
,,,HUALAHUISES,16.31,18.06,17.23,
,,,LAMPAZOS DE NARANJO,16.31,18.06,17.23,
,,,LINARES,16.31,18.06,17.23,
,,,PARAS,16.31,18.06,17.23,
,,,RAYONES,16.31,18.06,17.23,
,,,SABINAS HIDALGO,16.31,18.06,17.23,
,,,SALINAS VICTORIA,16.31,18.06,17.23,
,,,VILLALDAMA,16.31,18.06,17.23,
,,COAHUILA DE ZARAGOZA,CANDELA,16.31,18.06,17.23,
,,,CUATRO CIENEGAS,16.31,18.06,17.23,
,,,GUERRERO,16.31,18.06,17.23,
,,,JIMENEZ,16.31,18.06,17.23,
,,,MUZQUIZ,16.31,18.06,17.23,
,,,OCAMPO,16.31,18.06,17.23,
,,,PARRAS,16.31,18.06,17.23,
,,,PROGRESO,16.31,18.06,17.23,
,,,SIERRA MOJADA,16.31,18.06,17.23,
,,,ABASOLO,16.31,18.06,17.23,
,,,ACUÑA,16.31,18.06,17.23,
,,,ZARAGOZA,16.31,18.06,17.23,
,,TAMAULIPAS,BURGOS,16.31,18.06,17.23,
,,,CRUILLAS,16.31,18.06,17.23,
,,,ALDAMA,16.31,18.06,17.23,
,,,GOMEZ FARIAS,16.31,18.06,17.23,
,,,GUERRERO,16.31,18.06,17.23,
,,,SAN FERNANDO,16.31,18.06,17.23,
,,,MIER,16.31,18.06,17.23,
,,,TULA,16.31,18.06,17.23,
,,,VALLE HERMOSO,16.31,18.06,17.23,
,,CHIHUAHUA,GALEANA,16.31,18.06,17.23,
,,,GOMEZ FARIAS,16.31,18.06,17.23,
79.0,ZONA DE DISTRIBUCIÓN NOROESTE,CHIHUAHUA,ASCENSION,16.39,18.23,17.38,
,,,BACHINIVA,16.39,18.23,17.38,
,,,BOCOYNA,16.39,18.23,17.38,
,,,BUENAVENTURA,16.39,18.23,17.38,
,,,ROSARIO,16.39,18.23,17.38,
,,,CASAS GRANDES,16.39,18.23,17.38,
,,,CHINIPAS,16.39,18.23,17.38,
,,,GUACHOCHI,16.39,18.23,17.38,
,,,GUADALUPE Y CALVO,16.39,18.23,17.38,
,,,GUAZAPARES,16.39,18.23,17.38,
,,,IGNACIO ZARAGOZA,16.39,18.23,17.38,
,,,JANOS,16.39,18.23,17.38,
,,,LOPEZ,16.39,18.23,17.38,
,,,NAMIQUIPA,16.39,18.23,17.38,
,,,NONOAVA,16.39,18.23,17.38,
,,,NUEVO CASAS GRANDES,16.39,18.23,17.38,
,,,RIVA PALACIO,16.39,18.23,17.38,
,,,OJINAGA,16.39,18.23,17.38,
,,,URIQUE,16.39,18.23,17.38,
,,SINALOA,SAN IGNACIO,16.39,18.23,17.38,
,,,CHOIX,16.39,18.23,17.38,
,,,COSALA,16.39,18.23,17.38,
,,,BADIRAGUATO,16.39,18.23,17.38,
80.0,ZONA DE DISTRIBUCIÓN PENÍNSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LORETO,16.41,18.17,17.36,
,,,MULEGE,16.41,18.17,17.36,
81.0,ZONA DE DISTRIBUCIÓN CENTRO,HIDALGO,AGUA BLANCA DE ITURBIDE,16.26,18.0,17.19,
,,,ALFAJAYUCAN,16.26,18.0,17.19,
,,,ATLAPEXCO,16.26,18.0,17.19,
,,,ELOXOCHITLAN,16.26,18.0,17.19,
,,,HUEJUTLA DE REYES,16.26,18.0,17.19,
,,,JACALA DE LEDEZMA,16.26,18.0,17.19,
,,,LOLOTLA,16.26,18.0,17.19,
,,,METZTITLAN,16.26,18.0,17.19,
,,,MOLANGO DE ESCAMILLA,16.26,18.0,17.19,
,,,SAN FELIPE ORIZATLAN,16.26,18.0,17.19,
,,,NOPALA DE VILLAGRAN,16.26,18.0,17.19,
,,,TASQUILLO,16.26,18.0,17.19,
,,,TECOZAUTLA,16.26,18.0,17.19,
,,,TENANGO DE DORIA,16.26,18.0,17.19,
,,,ZIMAPAN,16.26,18.0,17.19,
,,,ZACUALTIPAN DE ANGELES,16.26,18.0,17.19,
,,JALISCO,ATOTONILCO EL ALTO,16.26,18.0,17.19,
,,,AUTLAN DE NAVARRO,16.26,18.0,17.19,
,,,AYOTLAN,16.26,18.0,17.19,
,,,ARANDAS,16.26,18.0,17.19,
,,,BOLAÑOS,16.26,18.0,17.19,
,,,CABO CORRIENTES,16.26,18.0,17.19,
,,,CAÑADAS DE OBREGON,16.26,18.0,17.19,
,,,CASIMIRO CASTILLO,16.26,18.0,17.19,
,,,DEGOLLADO,16.26,18.0,17.19,
,,,HUEJUQUILLA EL ALTO,16.26,18.0,17.19,
,,,VILLA HIDALGO,16.26,18.0,17.19,
,,,JALOSTOTITLAN,16.26,18.0,17.19,
,,,JILOTLAN DE LOS DOLORES,16.26,18.0,17.19,
,,,JESUS MARIA,16.26,18.0,17.19,
,,,EL LIMON,16.26,18.0,17.19,
,,,PUERTO VALLARTA,16.26,18.0,17.19,
,,,MASCOTA,16.26,18.0,17.19,
,,,MAZAMITLA,16.26,18.0,17.19,
,,,OJUELOS DE JALISCO,16.26,18.0,17.19,
,,,MEXTICACAN,16.26,18.0,17.19,
,,,MEZQUITIC,16.26,18.0,17.19,
,,,SAN JUAN DE LOS LAGOS,16.26,18.0,17.19,
,,,TALPA DE ALLENDE,16.26,18.0,17.19,
,,,SAN MARTIN DE BOLAÑOS,16.26,18.0,17.19,
,,,SAN MIGUEL EL ALTO,16.26,18.0,17.19,
,,,SAN SEBASTIAN DEL OESTE,16.26,18.0,17.19,
,,,TECALITLAN,16.26,18.0,17.19,
,,,TIZAPAN EL ALTO,16.26,18.0,17.19,
,,,TOLIMAN,16.26,18.0,17.19,
,,,TOMATLAN,16.26,18.0,17.19,
,,,TONAYA,16.26,18.0,17.19,
,,,TONILA,16.26,18.0,17.19,
,,,TOTATICHE,16.26,18.0,17.19,
,,,HIDALGO,16.26,18.0,17.19,
,,,TUXCACUESCO,16.26,18.0,17.19,
,,,TUXPAN,16.26,18.0,17.19,
,,,VALLE DE GUADALUPE,16.26,18.0,17.19,
,,,VALLE DE JUAREZ,16.26,18.0,17.19,
,,,VILLA GUERRERO,16.26,18.0,17.19,
,,,ZAPOTILTIC,16.26,18.0,17.19,
,,,ZAPOTITLAN DE VADILLO,16.26,18.0,17.19,
,,,VILLA PURIFICACION,16.26,18.0,17.19,
,,,YAHUALICA DE GONZALEZ GALLO,16.26,18.0,17.19,
,,NAYARIT,ACAPONETA,16.26,18.0,17.19,
,,,AMATLAN DE CAÑAS,16.26,18.0,17.19,
,,,TECUALA,16.26,18.0,17.19,
,,,LA YESCA,16.26,18.0,17.19,
,,DURANGO,CUENCAME,16.26,18.0,17.19,
,,,GENERAL SIMON BOLIVAR,16.26,18.0,17.19,
,,,GUANACEVI,16.26,18.0,17.19,
,,,PEÑON BLANCO,16.26,18.0,17.19,
,,,RODEO,16.26,18.0,17.19,
,,,SAN DIMAS,16.26,18.0,17.19,
,,,SAN JUAN DE GUADALUPE,16.26,18.0,17.19,
,,,SAN LUIS DEL CORDERO,16.26,18.0,17.19,
,,,SANTA CLARA,16.26,18.0,17.19,
,,,TAMAZULA,16.26,18.0,17.19,
,,,TEPEHUANES,16.26,18.0,17.19,
,,,MAPIMI,16.26,18.0,17.19,
,,QUERÉTARO,AMEALCO DE BONFIL,16.26,18.0,17.19,
,,,ARROYO SECO,16.26,18.0,17.19,
,,,JALPAN DE SERRA,16.26,18.0,17.19,
,,,PEÑAMILLER,16.26,18.0,17.19,
,,,PINAL DE AMOLES,16.26,18.0,17.19,
,,,SAN JOAQUIN,16.26,18.0,17.19,
,,,TOLIMAN,16.26,18.0,17.19,
,,ZACATECAS,JALPA,16.26,18.0,17.19,
,,,GENERAL FRANCISCO R MURGUIA,16.26,18.0,17.19,
,,,APOZOL,16.26,18.0,17.19,
,,,HUANUSCO,16.26,18.0,17.19,
,,,JUAN ALDAMA,16.26,18.0,17.19,
,,,JUCHIPILA,16.26,18.0,17.19,
,,,MAZAPIL,16.26,18.0,17.19,
,,,CHALCHIHUITES,16.26,18.0,17.19,
,,,ATOLINGA,16.26,18.0,17.19,
,,,CONCEPCION DEL ORO,16.26,18.0,17.19,
,,,MIGUEL AUZA,16.26,18.0,17.19,
,,,PINOS,16.26,18.0,17.19,
,,,LORETO,16.26,18.0,17.19,
,,,LUIS MOYA,16.26,18.0,17.19,
,,,MOMAX,16.26,18.0,17.19,
,,,MONTE ESCOBEDO,16.26,18.0,17.19,
,,,MOYAHUA DE ESTRADA,16.26,18.0,17.19,
,,,NOCHISTLAN DE MEJIA,16.26,18.0,17.19,
,,,NORIA DE ANGELES,16.26,18.0,17.19,
,,,SOMBRERETE,16.26,18.0,17.19,
,,,TEPECHITLAN,16.26,18.0,17.19,
,,,TLALTENANGO DE SANCHEZ ROMAN,16.26,18.0,17.19,
,,,VALPARAISO,16.26,18.0,17.19,
,,AGUASCALIENTES,RINCON DE ROMOS,16.26,18.0,17.19,
,,,COSIO,16.26,18.0,17.19,
,,,CALVILLO,16.26,18.0,17.19,
,,,JESUS MARIA,16.26,18.0,17.19,
,,,ASIENTOS,16.26,18.0,17.19,
,,SAN LUIS POTOSÍ,SAN CIRO DE ACOSTA,16.26,18.0,17.19,
,,,GUADALCAZAR,16.26,18.0,17.19,
,,,CERRITOS,16.26,18.0,17.19,
,,,CHARCAS,16.26,18.0,17.19,
,,,MOCTEZUMA,16.26,18.0,17.19,
,,,CIUDAD DEL MAIZ,16.26,18.0,17.19,
,,,VENADO,16.26,18.0,17.19,
,,,VILLA DE ARISTA,16.26,18.0,17.19,
,,,VILLA DE ARRIAGA,16.26,18.0,17.19,
,,,TAMUIN,16.26,18.0,17.19,
,,,TIERRA NUEVA,16.26,18.0,17.19,
,,,VILLA JUAREZ,16.26,18.0,17.19,
,,TLAXCALA,MUÑOZ DE DOMINGO ARENAS,16.26,18.0,17.19,
,,,SANCTORUM DE LAZARO CARDENAS,16.26,18.0,17.19,
,,,APETATITLAN DE ANTONIO CARVAJAL,16.26,18.0,17.19,
82.0,ZONA DE DISTRIBUCIÓN BAJÍO,ESTADO DE MÉXICO,CHIAUTLA,16.44,18.2,17.36,
,,,ACULCO,16.44,18.2,17.36,
,,,AMATEPEC,16.44,18.2,17.36,
,,,AMECAMECA,16.44,18.2,17.36,
,,,COCOTITLAN,16.44,18.2,17.36,
,,,JUCHITEPEC,16.44,18.2,17.36,
,,,OZUMBA,16.44,18.2,17.36,
,,,POLOTITLAN,16.44,18.2,17.36,
,,,TEMAMATLA,16.44,18.2,17.36,
,,,TEPETLAOXTOC,16.44,18.2,17.36,
,,,TLALMANALCO,16.44,18.2,17.36,
,,,TLATLAYA,16.44,18.2,17.36,
,,,TIMILPAN,16.44,18.2,17.36,
,,,VILLA DEL CARBON,16.44,18.2,17.36,
,,PUEBLA,CHIGNAHUAPAN,16.44,18.2,17.36,
,,,CHIGNAUTLA,16.44,18.2,17.36,
,,,CHILA,16.44,18.2,17.36,
,,,CUETZALAN DEL PROGRESO,16.44,18.2,17.36,
,,,CHALCHICOMULA DE SESMA,16.44,18.2,17.36,
,,,AHUAZOTEPEC,16.44,18.2,17.36,
,,,ALJOJUCA,16.44,18.2,17.36,
,,,FRANCISCO Z MENA,16.44,18.2,17.36,
,,,HUEHUETLAN EL CHICO,16.44,18.2,17.36,
,,,HUEYTAMALCO,16.44,18.2,17.36,
,,,HUITZILAN DE SERDAN,16.44,18.2,17.36,
,,,PALMAR DE BRAVO,16.44,18.2,17.36,
,,,QUECHOLAC,16.44,18.2,17.36,
,,,TEPEXI DE RODRIGUEZ,16.44,18.2,17.36,
,,,TETELA DE OCAMPO,16.44,18.2,17.36,
,,,ACATLAN,16.44,18.2,17.36,
,,,AHUACATLAN,16.44,18.2,17.36,
,,,CHIAUTLA,16.44,18.2,17.36,
,,,GUADALUPE,16.44,18.2,17.36,
,,,HUEHUETLA,16.44,18.2,17.36,
,,,ZARAGOZA,16.44,18.2,17.36,
,,,TETELES DE AVILA CASTILLO,16.44,18.2,17.36,
,,,TEZIUTLAN,16.44,18.2,17.36,
,,,TULCINGO,16.44,18.2,17.36,
,,,TUZAMAPAN DE GALEANA,16.44,18.2,17.36,
,,,ZACATLAN,16.44,18.2,17.36,
,,,IXCAQUIXTLA,16.44,18.2,17.36,
,,,IXTACAMAXTITLAN,16.44,18.2,17.36,
,,,ZAUTLA,16.44,18.2,17.36,
,,MICHOACÁN DE OCAMPO,JIQUILPAN,16.44,18.2,17.36,
,,,JOSE SIXTO VERDUZCO,16.44,18.2,17.36,
,,,JUNGAPEO,16.44,18.2,17.36,
,,,ANGANGUEO,16.44,18.2,17.36,
,,,CHURUMUCO,16.44,18.2,17.36,
,,,COALCOMAN DE VAZQUEZ PALLARES,16.44,18.2,17.36,
,,,ARIO,16.44,18.2,17.36,
,,,COJUMATLAN DE REGULES,16.44,18.2,17.36,
,,,COTIJA,16.44,18.2,17.36,
,,,EPITACIO HUERTA,16.44,18.2,17.36,
,,,NOCUPETARO,16.44,18.2,17.36,
,,,HUETAMO,16.44,18.2,17.36,
,,,AGUILILLA,16.44,18.2,17.36,
,,,PENJAMILLO,16.44,18.2,17.36,
,,,PERIBAN,16.44,18.2,17.36,
,,,LA PIEDAD,16.44,18.2,17.36,
,,,OCAMPO,16.44,18.2,17.36,
,,,SAN LUCAS,16.44,18.2,17.36,
,,,TUXPAN,16.44,18.2,17.36,
,,,SAHUAYO,16.44,18.2,17.36,
,,,SENGUIO,16.44,18.2,17.36,
,,,TACAMBARO,16.44,18.2,17.36,
,,,TEPALCATEPEC,16.44,18.2,17.36,
,,,TIQUICHEO DE NICOLAS ROMERO,16.44,18.2,17.36,
,,,TUMBISCATIO,16.44,18.2,17.36,
,,,TURICATO,16.44,18.2,17.36,
,,,TUZANTLA,16.44,18.2,17.36,
,,GUERRERO,COAHUAYUTLA DE JOSE MARIA IZAZAGA,16.44,18.2,17.36,
,,,ATLAMAJALCINGO DEL MONTE,16.44,18.2,17.36,
,,,CHILAPA DE ALVAREZ,16.44,18.2,17.36,
,,,COYUCA DE CATALAN,16.44,18.2,17.36,
,,,CUAJINICUILAPA,16.44,18.2,17.36,
,,,GENERAL HELIODORO CASTILLO,16.44,18.2,17.36,
,,,CUTZAMALA DE PINZON,16.44,18.2,17.36,
,,,HUAMUXTITLAN,16.44,18.2,17.36,
,,,OLINALA,16.44,18.2,17.36,
,,,ARCELIA,16.44,18.2,17.36,
,,,AJUCHITLAN DEL PROGRESO,16.44,18.2,17.36,
,,,PETATLAN,16.44,18.2,17.36,
,,,PUNGARABATO,16.44,18.2,17.36,
,,,QUECHULTENANGO,16.44,18.2,17.36,
,,,TLACOACHISTLAHUACA,16.44,18.2,17.36,
,,,TLALCHAPA,16.44,18.2,17.36,
,,,TLALIXTAQUILLA DE MALDONADO,16.44,18.2,17.36,
,,,TLAPA DE COMONFORT,16.44,18.2,17.36,
,,,TLAPEHUALA,16.44,18.2,17.36,
,,,XALPATLAHUAC,16.44,18.2,17.36,
,,,ZIHUATANEJO DE AZUETA,16.44,18.2,17.36,
,,,ZIRANDARO,16.44,18.2,17.36,
,,HIDALGO,ACATLAN,16.44,18.2,17.36,
,,,HUEHUETLA,16.44,18.2,17.36,
,,NAYARIT,AHUACATLAN,16.44,18.2,17.36,
83.0,ZONA DE DISTRIBUCIÓN SUR,CHIAPAS,ACAPETAHUA,15.95,17.7,16.86,
,,,ALTAMIRANO,15.95,17.7,16.86,
,,,SAN LUCAS,15.95,17.7,16.86,
,,,ANGEL ALBINO CORZO,15.95,17.7,16.86,
,,,CATAZAJA,15.95,17.7,16.86,
,,,COMITAN DE DOMINGUEZ,15.95,17.7,16.86,
,,,LA CONCORDIA,15.95,17.7,16.86,
,,,CHICOMUSELO,15.95,17.7,16.86,
,,,CHILON,15.95,17.7,16.86,
,,,ESCUINTLA,15.95,17.7,16.86,
,,,FRONTERA COMALAPA,15.95,17.7,16.86,
,,,MAPASTEPEC,15.95,17.7,16.86,
,,,LAS MARGARITAS,15.95,17.7,16.86,
,,,MOTOZINTLA,15.95,17.7,16.86,
,,,OCOSINGO,15.95,17.7,16.86,
,,,PALENQUE,15.95,17.7,16.86,
,,,EL PORVENIR,15.95,17.7,16.86,
,,,SILTEPEC,15.95,17.7,16.86,
,,,TAPILULA,15.95,17.7,16.86,
,,,LA TRINITARIA,15.95,17.7,16.86,
,,,TZIMOL,15.95,17.7,16.86,
,,,YAJALON,15.95,17.7,16.86,
,,VERACRUZ DE IGNACIO DE LA LLAVE,COSAUTLAN DE CARVAJAL,15.95,17.7,16.86,
,,,ALTO LUCERO DE GUTIERREZ BARRIOS,15.95,17.7,16.86,
,,,EL HIGO,15.95,17.7,16.86,
,,,HUATUSCO,15.95,17.7,16.86,
,,,HUAYACOCOTLA,15.95,17.7,16.86,
,,,HUEYAPAN DE OCAMPO,15.95,17.7,16.86,
,,,IGNACIO DE LA LLAVE,15.95,17.7,16.86,
,,,ISLA,15.95,17.7,16.86,
,,,IXHUATLAN DE MADERO,15.95,17.7,16.86,
,,,JESUS CARRANZA,15.95,17.7,16.86,
,,,JUAN RODRIGUEZ CLARA,15.95,17.7,16.86,
,,,LERDO DE TEJADA,15.95,17.7,16.86,
,,,MISANTLA,15.95,17.7,16.86,
,,,NARANJOS AMATLAN,15.95,17.7,16.86,
,,,OMEALCA,15.95,17.7,16.86,
,,,PASO DEL MACHO,15.95,17.7,16.86,
,,,CATEMACO,15.95,17.7,16.86,
,,,CHALMA,15.95,17.7,16.86,
,,,CHICOMUSELO,15.95,17.7,16.86,
,,,CHICONTEPEC,15.95,17.7,16.86,
,,,CHILON,15.95,17.7,16.86,
,,,CHONTLA,15.95,17.7,16.86,
,,,COLIPA,15.95,17.7,16.86,
,,,PLATON SANCHEZ,15.95,17.7,16.86,
,,,PLAYA VICENTE,15.95,17.7,16.86,
,,,SAN ANDRES TUXTLA,15.95,17.7,16.86,
,,,SANTIAGO TUXTLA,15.95,17.7,16.86,
,,,SOCONUSCO,15.95,17.7,16.86,
,,,TAMALIN,15.95,17.7,16.86,
,,,TLACOTALPAN,15.95,17.7,16.86,
,,,TANTOYUCA,15.95,17.7,16.86,
,,,TEMPOAL,15.95,17.7,16.86,
,,,TLAPACOYAN,15.95,17.7,16.86,
,,,TOTUTLA,15.95,17.7,16.86,
,,,VEGA DE ALATORRE,15.95,17.7,16.86,
,,,ZENTLA,15.95,17.7,16.86,
,,,ANGEL R CABADA,15.95,17.7,16.86,
,,,APAZAPAN,15.95,17.7,16.86,
,,OAXACA,CHALCATONGO DE HIDALGO,15.95,17.7,16.86,
,,,SAN MIGUEL EL GRANDE,15.95,17.7,16.86,
,,,SAN MIGUEL TLACOTEPEC,15.95,17.7,16.86,
,,,SAN PEDRO JICAYAN,15.95,17.7,16.86,
,,,SAN PEDRO MIXTEPEC,15.95,17.7,16.86,
,,,SANTA CATARINA JUQUILA,15.95,17.7,16.86,
,,,SANTA MARIA COLOTEPEC,15.95,17.7,16.86,
,,,SANTA MARIA ZACATEPEC,15.95,17.7,16.86,
,,,SANTIAGO JAMILTEPEC,15.95,17.7,16.86,
,,,SANTIAGO JUXTLAHUACA,15.95,17.7,16.86,
,,,SANTIAGO PINOTEPA NACIONAL,15.95,17.7,16.86,
,,,SANTIAGO TAMAZOLA,15.95,17.7,16.86,
,,,SANTO DOMINGO TONALA,15.95,17.7,16.86,
,,,SANTO TOMAS OCOTEPEC,15.95,17.7,16.86,
,,,SANTOS REYES TEPEJILLO,15.95,17.7,16.86,
,,,SILACAYOAPAM,15.95,17.7,16.86,
,,,HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA CUNA DE LA INDEPENDENCIA DE OAXACA,15.95,17.7,16.86,
,,,HUAUTLA DE JIMENEZ,15.95,17.7,16.86,
,,,MARISCALA DE JUAREZ,15.95,17.7,16.86,
,,,PINOTEPA DE DON LUIS,15.95,17.7,16.86,
,,,SAN FELIPE JALAPA DE DIAZ,15.95,17.7,16.86,
,,,SAN JUAN CACAHUATEPEC,15.95,17.7,16.86,
,,,SAN JUAN COTZOCON,15.95,17.7,16.86,
,,,PUTLA VILLA DE GUERRERO,15.95,17.7,16.86,
,,,SAN ANDRES HUAXPALTEPEC,15.95,17.7,16.86,
,,,VILLA DE TUTUTEPEC,15.95,17.7,16.86,
,,TABASCO,TENOSIQUE,15.95,17.7,16.86,
,,,JONUTA,15.95,17.7,16.86,
,,,BALANCAN,15.95,17.7,16.86,
